stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
SIBARI,IC,Sat,6.5,3.0,4,44,22,18,8,39.749863,16.456922
SIDERNO,IC,Sat,7.895833333333333,5.0,4,48,30,19,7,38.2708,16.302
SIRACUSA,IC,Sat,29.0,6.0,3,24,14,13,11,37.068906,15.280896
TARANTO,IC,Sat,0.9464285714285714,-4.0,7,56,12,12,9,40.483727,17.224059
TERNI,IC,Sat,5.955882352941177,4.0,8,68,37,25,9,42.570768,12.651091
TORINO PORTA SUSA,IC,Sat,-1.3571428571428572,-2.0,4,28,2,1,0,45.075906,7.667673
TREVISO C.,IC,Sat,16.2,7.0,2,5,3,3,1,45.659608,12.24614
UDINE,IC,Sat,14.0,-1.0,2,5,2,2,1,46.055791,13.242003
VASTO S.SALVO,IC,Sat,5.756521739130434,2.0,11,115,45,30,16,42.079832,14.739483
VENEZIA MESTRE,IC,Sat,1.625,-1.0,5,40,9,5,1,45.482123,12.232069
VIAREGGIO,IC,Sat,3.944954128440367,1.0,22,218,77,50,23,43.865947,10.257886
VILLANOVA,IC,Sat,8.666666666666666,3.0,1,3,1,1,1,44.963159,7.947136
ALASSIO,IC,Sat,8.345454545454546,7.0,11,110,80,68,29,44.007889,8.17112
ALBENGA,IC,Sat,8.063636363636364,6.0,11,110,81,61,25,44.04722,8.221663
ALCANTARA,IC,Sat,2.0,2.0,1,1,0,0,0,37.82145,15.251158
ASCEA,IC,Sat,27.365853658536587,7.0,5,41,26,22,17,40.140955,15.172626
BARI S. SPIRITO,IC,Sat,12.0,12.0,1,1,1,1,1,41.159653,16.746324
BISCEGLIE,IC,Sat,6.4375,3.0,16,144,65,46,18,41.235445,16.499484
BITETTO PALO DEL COLLE,IC,Sat,5.0,5.0,1,1,1,0,0,41.041481,16.74053
BOVALINO,IC,Sat,7.354166666666667,4.0,4,48,28,18,6,38.149087,16.180584
BRANCALEONE,IC,Sat,6.979166666666667,4.0,4,48,25,16,6,37.965475,16.103301
BUSSOLENO,IC,Sat,1.6666666666666667,-1.0,2,24,2,1,1,45.139631,7.144819
CARIATI,IC,Sat,14.636363636363637,11.0,4,44,34,32,24,39.496884,16.952018
CARONIA,IC,Sat,30.0,30.0,2,3,3,3,3,38.034475,14.443761
CARRARA AVENZA,IC,Sat,6.285714285714286,5.0,6,7,4,3,2,44.051239,10.062927
CASARSA,IC,Sat,14.2,-1.0,2,5,2,2,1,45.953002,12.8406
CASERTA,IC,Sat,7.16,7.0,3,25,13,13,11,41.068655,14.328457
CATANZARO LIDO,IC,Sat,8.130434782608695,6.0,4,46,30,25,11,38.821788,16.612975
CECINA,IC,Sat,4.641791044776119,2.0,7,67,28,17,5,43.31028,10.514225
CESENA,IC,Sat,2.5185185185185186,-1.0,18,162,51,32,19,44.145449,12.24964
