stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
PORTO S. GIORGIO FERMO,IC,Wed,6.5588235294117645,4.0,11,136,78,55,28,43.17972,13.7975
REGGIO EMILIA,IC,Wed,8.64935064935065,4.0,18,154,83,67,34,44.697793,10.643093
RIMINIFIERA,IC,Wed,8.476190476190476,3.0,7,21,10,9,6,,
ROMA TERMINI,IC,Wed,7.0347490347490345,2.0,28,259,108,77,46,41.900636,12.502026
ROSSANO,IC,Wed,12.96078431372549,9.0,4,51,44,32,21,39.603005,16.640859
S. DONA` DI PIAVE,IC,Wed,3.0,1.0,3,39,9,6,3,45.63983,12.559791
S.AGATA M.,IC,Wed,12.636363636363637,4.0,5,44,23,17,13,38.073554,14.640622
S.BENEDETTO DEL TRONTO,IC,Wed,6.6521739130434785,5.0,12,138,84,60,28,42.954386,13.882297
S.LORENZO MAGGIORE,IC,Wed,13.0,13.0,1,1,1,1,1,41.219748,14.648419
SALERNO,IC,Wed,9.61504424778761,1.0,29,226,94,79,54,40.675137,14.772822
SANTO STEFANO DI CAMASTRA,IC,Wed,20.166666666666668,0.0,3,18,8,8,8,38.01778,14.35104
SAPRI,IC,Wed,8.48,3.0,16,125,59,50,29,40.078013,15.627204
SARZANA,IC,Wed,2.5,1.0,4,46,10,6,2,44.108865,9.960657
TERNI,IC,Wed,4.685185185185185,3.0,5,54,24,16,5,42.570768,12.651091
TORINO LINGOTTO,IC,Wed,-0.7906976744186046,-1.0,13,86,11,3,1,45.0266,7.657469
TORINO P.NUOVA,IC,Wed,0.8214285714285714,1.0,8,56,10,3,0,45.060969,7.67747
TREBISACCE,IC,Wed,9.923076923076923,6.0,4,52,36,30,13,39.865561,16.532173
UDINE,IC,Wed,3.0,1.0,2,3,1,1,0,46.055791,13.242003
VASTO S.SALVO,IC,Wed,8.11504424778761,3.0,9,113,56,45,28,42.079832,14.739483
VENTIMIGLIA,IC,Wed,7.444444444444445,5.0,5,63,40,28,12,43.792561,7.610224
