stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
CALOPEZZATI,REG,Sun,1.8333333333333333,1.0,8,102,17,10,2,39.579022,16.819361
CALUSO,REG,Sun,1.7628205128205128,1.0,13,156,34,15,6,45.303194,7.902568
CAMAIORE LIDO CAPEZZANO,REG,Sun,3.4444444444444446,1.0,7,9,3,2,1,43.912176,10.24765
CAMMARATA S.GIOVANNI GEMINI,REG,Sun,-0.05263157894736842,0.0,12,152,20,8,5,37.653759,13.673791
CAMOGLI SAN FRUTTUOSO,REG,Sun,11.125,11.0,6,8,8,8,5,44.348166,9.156743
CAMPELLO,REG,Sun,3.04,2.0,2,25,8,5,1,42.822814,12.761253
CAMPOFELICE,REG,Sun,-0.5384615384615384,-1.0,6,78,1,1,0,37.992615,13.876549
CAMPOSANTO,REG,Sun,4.0,3.0,12,144,54,36,9,44.787527,11.143587
CAMUCIA CORTONA,REG,Sun,3.669135802469136,2.0,35,405,138,85,28,43.261104,11.971245
CANCELLIERA,REG,Sun,3.502439024390244,3.0,16,205,66,23,7,41.710587,12.621758
CANCELLO,REG,Sun,3.0987261146496814,2.0,30,314,82,50,25,40.993063,14.418877
CANDIA CANAVESE,REG,Sun,2.167832167832168,1.0,12,143,31,17,7,45.329824,7.891819
CANICATTI`,REG,Sun,-1.76,-2.0,2,25,0,0,0,37.359879,13.855395
CAPALBIO,REG,Sun,1.2564102564102564,0.0,18,195,33,25,12,42.407974,11.370982
CAPANNELLE,REG,Sun,1.3456140350877193,1.0,44,570,73,35,6,41.830713,12.568884
CARAVAGGIO,REG,Sun,2.7347480106100797,1.0,33,377,100,54,11,45.491158,9.637723
CARINI,REG,Sun,-1.1382488479262673,-1.0,34,434,2,2,0,38.147696,13.186624
CARMAGNOLA,REG,Sun,0.7605140186915887,0.0,66,856,75,41,20,44.846944,7.72797
CARUGO - GIUSSANO,REG,Sun,0.0,0.0,29,307,0,0,0,,
CASABIANCA,REG,Sun,4.175609756097561,3.0,16,205,100,27,7,41.788327,12.60431
CASALECCHIO DI RENO,REG,Sun,3.03072625698324,3.0,30,358,108,45,6,44.474298,11.276097
CASALETTO VAPRIO,REG,Sun,3.249336870026525,2.0,33,377,137,70,13,45.408641,9.631746
CASALPUSTERLENGO,REG,Sun,2.2002923976608186,1.0,64,684,153,79,21,45.182473,9.653627
CASANOVA KAISERAU,REG,Sun,1.0110803324099722,1.0,29,361,27,11,3,,
CASARSA,REG,Sun,1.384288747346072,0.0,39,471,54,27,16,45.953002,12.8406
CASSAGO-NIBIONNO-BULCIAGO,REG,Sun,2.4272727272727272,2.0,22,220,48,17,3,45.746243,9.279834
CASSINE,REG,Sun,1.12,2.0,8,100,29,12,2,44.751513,8.533613
CASSINO,REG,Sun,-1.2071005917159763,-2.0,27,338,26,18,9,41.484306,13.832125
CASTEL S.ANGELO,REG,Sun,2.814159292035398,2.0,9,113,30,8,5,42.379666,13.017612
CASTEL S.GIOVANNI,REG,Sun,3.2261306532663316,2.0,20,199,53,29,12,45.063272,9.436856
CASTELDACCIA,REG,Sun,4.0,4.0,1,1,1,0,0,38.060474,13.536867
CASTELFRANCO D'EMILIA,REG,Sun,3.3506493506493507,1.0,74,847,256,171,72,44.597381,11.056408
CASTELFRANCO VENETO,REG,Sun,-0.08360477741585233,-1.0,79,921,51,28,9,45.666439,11.934315
CASTELLAMMARE DEL GOLFO,REG,Sun,3.81,3.0,8,100,35,18,5,38.024309,12.912209
CASTELLEONE,REG,Sun,2.963254593175853,2.0,34,381,107,43,20,45.301826,9.76779
CASTELLO DI GODEGO,REG,Sun,-0.2545454545454545,-2.0,38,440,22,21,12,45.688082,11.87759
CASTELLO D`ANNONE,REG,Sun,1.6666666666666667,2.0,7,90,14,2,1,44.878742,8.312724
CASTELRAIMONDO CAMERINO,REG,Sun,2.675213675213675,2.0,10,117,35,15,3,43.210511,13.057274
CASTELVETRO,REG,Sun,0.1590909090909091,0.0,4,44,2,2,0,45.100095,9.982181
CASTIGLIONE COSENTINO,REG,Sun,1.2571428571428571,0.0,29,350,33,25,11,39.35542,16.244388
CASTIONE ANDEVENNO,REG,Sun,0.5833333333333334,1.0,1,12,0,0,0,46.161659,9.806151
CATANZARO LIDO,REG,Sun,1.3008849557522124,1.0,18,226,43,16,6,38.821788,16.612975
CATENANUOVA,REG,Sun,0.6818181818181818,-1.0,5,44,5,4,2,37.562026,14.688263
CAVA DEI TIRRENI,REG,Sun,0.24193548387096775,0.0,5,62,2,1,0,40.703662,14.708461
CAVALLERMAGGIORE,REG,Sun,1.9826498422712935,1.0,49,634,106,49,26,44.708147,7.692108
CAVAZZALE,REG,Sun,1.0655021834061136,0.0,18,229,23,9,3,45.596079,11.569823
CA` DI BOSCHETTI,REG,Sun,0.4,0.0,5,5,0,0,0,44.117925,9.857449
CECCANO,REG,Sun,0.5504885993485342,0.0,24,307,16,8,3,41.573583,13.336417
CECINA,REG,Sun,2.354120267260579,1.0,39,449,121,63,19,43.31028,10.514225
CELLE,REG,Sun,2.0,2.0,1,1,0,0,0,44.34246,8.542626
CELLE BULGHERIA ROCCAGLORIOSA,REG,Sun,2.346590909090909,1.0,14,176,42,24,5,40.10287,15.39473
CENGIO,REG,Sun,2.065015479876161,2.0,25,323,57,27,8,44.390798,8.191824
CENTALLO,REG,Sun,1.9090909090909092,1.0,30,385,81,46,14,44.496223,7.591035
CEREA,REG,Sun,2.542483660130719,2.0,12,153,29,10,4,45.196556,11.213921
CESANO DI ROMA,REG,Sun,1.921752738654147,2.0,57,639,107,33,6,42.061833,12.326669
CESANO MADERNO,REG,Sun,-0.23720259552992068,0.0,123,1387,17,12,5,,
CHIAVENNA,REG,Sun,1.7569060773480663,0.0,16,181,23,17,12,46.321258,9.407129
CHIETI,REG,Sun,1.1422222222222222,0.0,18,225,26,14,9,42.356905,14.13815
CHIETI-MAD.D.P.,REG,Sun,5.189655172413793,4.0,9,116,71,26,5,,
CHIOMONTE,REG,Sun,1.4849785407725322,1.0,20,233,25,15,10,45.119876,6.988716
CHIVASSO,REG,Sun,0.4263959390862944,1.0,80,985,120,65,26,45.193637,7.889666
CINISI TERRASINI,REG,Sun,1.97,1.0,8,100,16,10,5,38.155314,13.096673
