stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
TERONTOLA CORTONA,ICN,Tue,19.8,10.0,4,20,14,14,10,43.210263,12.007906
TORINO PORTA SUSA,ICN,Tue,0.8695652173913043,1.0,2,23,5,4,0,45.075906,7.667673
TORTONA,ICN,Tue,8.19047619047619,4.0,2,21,13,8,6,44.900126,8.861777
VENEZIA SANTA LUCIA,ICN,Tue,3.875,1.0,5,24,6,6,4,45.441569,12.320882
AGROPOLI CASTELLABATE,ICN,Tue,6.583333333333333,-1.0,2,12,5,4,2,40.351521,15.002053
BAGNARA,ICN,Tue,10.0,3.0,2,23,11,9,2,38.282695,15.800327
BATTIPAGLIA,ICN,Tue,3.9166666666666665,-3.0,2,12,3,2,1,40.605789,14.98324
CASARSA,ICN,Tue,6.5,4.0,5,24,13,11,5,45.953002,12.8406
CATANIA CENTRALE,ICN,Tue,0.96,0.0,6,50,16,10,5,37.506211,15.099417
CEFALU`,ICN,Tue,7.60655737704918,0.0,6,61,20,17,8,38.03285,14.019526
CHIAVARI,ICN,Tue,7.75,2.0,4,48,20,13,9,44.315156,9.322464
FERRARA,ICN,Tue,3.625,0.0,5,24,6,5,4,44.843047,11.603594
FIRENZE CAMPO MARTE,ICN,Tue,9.652173913043478,12.0,3,23,15,14,14,43.776856,11.27702
FRANCAVILLA FONTANA,ICN,Tue,3.1538461538461537,3.0,2,26,12,6,0,40.523145,17.584714
GORIZIA CENTRALE,ICN,Tue,1.3333333333333333,1.0,5,24,8,4,2,45.933047,13.60684
LAMEZIA TERME CENTRALE,ICN,Tue,9.057692307692308,5.0,6,52,27,26,15,38.921347,16.255577
LENTINI,ICN,Tue,3.9019607843137254,0.0,6,51,14,12,10,37.300916,14.99758
MOLFETTA,ICN,Tue,5.54054054054054,1.0,3,37,13,8,6,41.196008,16.596793
