stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
FRANCAVILLA FONTANA,ICN,Sat,8.409090909090908,5.0,2,22,14,10,6,40.523145,17.584714
FROSINONE,ICN,Sat,22.9,4.0,1,10,6,5,3,41.625333,13.328728
GENOVA BRIGNOLE,ICN,Sat,-1.7555555555555555,-1.0,5,45,15,12,7,44.407213,8.947553
GIOIA TAURO,ICN,Sat,6.962962962962963,6.0,4,27,16,14,5,38.423436,15.897516
LAMEZIA TERME CENTRALE,ICN,Sat,8.071428571428571,3.0,6,42,21,16,13,38.921347,16.255577
LENTINI,ICN,Sat,0.23255813953488372,-1.0,6,43,11,10,4,37.300916,14.99758
LIVORNO CENTRALE,ICN,Sat,6.125,2.0,4,24,9,7,6,43.55406,10.336593
MILANO CENTRALE,ICN,Sat,2.0,2.0,3,28,13,6,3,45.486347,9.204528
MONFALCONE,ICN,Sat,8.157894736842104,3.0,4,19,8,5,4,45.807683,13.542929
MONSELICE,ICN,Sat,7.526315789473684,0.0,4,19,9,6,4,45.246116,11.74789
PAVIA,ICN,Sat,6.666666666666667,7.0,1,3,3,2,0,45.188843,9.144674
PESCARA,ICN,Sat,-4.733333333333333,-6.0,6,60,7,7,5,42.467789,14.205066
RIMINI,ICN,Sat,-1.7666666666666666,-5.0,6,60,8,6,6,44.064176,12.574093
ROMA OSTIENSE,ICN,Sat,8.194444444444445,1.0,4,36,13,12,8,41.87265,12.483917
ROMA TERMINI,ICN,Sat,-4.620689655172414,-3.0,5,29,3,3,2,41.900636,12.502026
ROMA TIBURTINA,ICN,Sat,-0.3157894736842105,-3.0,2,19,3,3,2,41.910903,12.530749
ROSARNO,ICN,Sat,7.37037037037037,5.0,4,27,19,12,5,38.488593,15.970149
ROVIGO,ICN,Sat,6.947368421052632,1.0,4,19,7,5,4,45.076993,11.780892
S.CANDIDO,ICN,Sat,13.8,8.0,1,5,4,3,2,46.732728,12.271917
SACILE,ICN,Sat,7.105263157894737,2.0,4,19,8,7,5,45.948413,12.498498
TARANTO,ICN,Sat,5.7727272727272725,1.0,2,22,9,7,5,40.483727,17.224059
TERME EUGANEE-ABANO-MONTEGR.,ICN,Sat,11.578947368421053,2.0,4,19,9,8,6,45.32744,11.79604
TORINO P.NUOVA,ICN,Sat,2.9545454545454546,1.0,4,44,13,8,4,45.060969,7.67747
TORTONA,ICN,Sat,8.19047619047619,4.0,3,21,11,6,2,44.900126,8.861777
TROPEA,ICN,Sat,3.3157894736842106,0.0,2,19,8,6,2,38.672302,15.894568
VERCELLI,ICN,Sat,2.05,2.0,2,20,6,4,0,45.329909,8.416028
VILLA SAN GIOVANNI,ICN,Sat,4.461538461538462,1.0,7,52,16,14,9,38.216638,15.634336
VOGHERA,ICN,Sat,5.619047619047619,5.0,3,21,12,8,3,44.9978,9.007942
AMANTEA,ICN,Sat,4.703703703703703,0.0,4,27,10,8,7,39.134353,16.068448
ANCONA,ICN,Sat,-6.416666666666667,-7.0,6,60,11,9,5,43.607734,13.497665
AVERSA,ICN,Sat,4.043478260869565,-1.0,2,23,6,4,3,40.973323,14.218578
BARI CENTRALE,ICN,Sat,5.128571428571429,-3.0,7,70,18,15,10,41.11774,16.869601
BARLETTA,ICN,Sat,11.214285714285714,3.0,7,70,30,26,18,41.315227,16.278867
CAPO D`ORLANDO-NASO,ICN,Sat,2.9038461538461537,1.0,6,52,13,7,6,38.157941,14.744844
CASARSA,ICN,Sat,9.68421052631579,5.0,4,19,12,8,5,45.953002,12.8406
CASSINO,ICN,Sat,11.1,-9.0,1,10,1,1,1,41.484306,13.832125
FERRARA,ICN,Sat,8.105263157894736,0.0,4,19,7,6,4,44.843047,11.603594
LA SPEZIA CENTRALE,ICN,Sat,-8.066666666666666,-11.0,5,45,9,6,3,44.11141,9.813906
LECCE,ICN,Sat,9.027027027027026,0.0,4,37,10,7,5,40.34566,18.165724
MEZZOCORONA,ICN,Sat,10.916666666666666,3.0,1,12,6,4,3,46.207258,11.128595
MILANO PORTA GARIBALDI,ICN,Sat,-3.45,-3.0,2,20,2,2,0,45.484917,9.187683
MODENA,ICN,Sat,12.805555555555555,9.0,5,36,28,22,15,44.654461,10.930373
ORTE,ICN,Sat,2.0,-1.0,3,32,4,4,4,42.43728,12.408986
PALMI,ICN,Sat,6.947368421052632,5.0,2,19,10,9,4,38.364914,15.84438
PARMA,ICN,Sat,7.482142857142857,5.0,7,56,31,27,18,44.810203,10.32837
PIACENZA,ICN,Sat,4.594594594594595,3.0,9,74,35,31,12,45.052238,9.70633
PORDENONE,ICN,Sat,9.052631578947368,3.0,4,19,9,7,5,45.956281,12.654126
REGGIO CALABRIA LIDO,ICN,Sat,5.0,5.0,1,1,1,0,0,38.117668,15.649171
SALERNO,ICN,Sat,3.823529411764706,0.0,8,68,28,22,17,40.675137,14.772822
SAN SEVERO,ICN,Sat,-0.2,-2.0,2,20,3,3,2,41.684512,15.392567
SANTO STEFANO DI CAMASTRA,ICN,Sat,0.3125,0.0,2,16,3,1,0,38.01778,14.35104
SCALEA S.DOMENICA TALAO,ICN,Sat,13.074074074074074,9.0,4,27,21,16,12,39.8083,15.80139
SIRACUSA,ICN,Sat,-3.9473684210526314,-6.0,3,19,5,3,1,37.068906,15.280896
TERMOLI,ICN,Sat,-1.95,-6.0,2,20,3,3,3,42.000623,14.992805
TORINO LINGOTTO,ICN,Sat,1.8166666666666667,0.0,6,60,14,10,5,45.0266,7.657469
TORINO PORTA SUSA,ICN,Sat,0.8,0.0,2,20,4,2,0,45.075906,7.667673
UDINE,ICN,Sat,8.263157894736842,3.0,4,19,9,6,5,46.055791,13.242003
VALLO DELLA LUC. CASTELNUOVO,ICN,Sat,3.5,-1.0,2,8,4,2,2,40.233316,15.266511
VIBO MARINA,ICN,Sat,6.2105263157894735,2.0,2,19,8,8,4,38.713731,16.120199
