stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
ALESSANDRIA,NCL,Sun,84.0,84.0,1,1,1,1,1,44.909091,8.606498
CHIASSO,NCL,Sun,-2.6666666666666665,-4.0,4,12,4,4,3,45.830736,9.03421
COMO S. GIOVANNI,NCL,Sun,0.25,-5.0,4,12,4,4,3,45.808946,9.072331
PIACENZA,NCL,Sun,110.0,107.0,1,2,2,2,2,45.052238,9.70633
SANTARCANGELO DI ROMAGNA,NCL,Sun,-13.0,-19.0,1,2,0,0,0,44.070316,12.45454
CASTELFRANCO D'EMILIA,NCL,Sun,25.0,19.0,1,2,2,2,2,44.597381,11.056408
TRECATE,NCL,Sun,-15.0,-15.0,1,1,0,0,0,45.428589,8.739561
NOVARA,NCL,Sun,-10.0,-10.0,1,1,0,0,0,45.451376,8.624895
