stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
TERMOLI,,Sun,3.404255319148936,-1.0,19,235,71,59,39,42.000623,14.992805
TERONTOLA CORTONA,,Sun,9.384615384615385,10.0,1,13,12,10,5,43.210263,12.007906
TORANO LATTARICO,,Sun,9.434782608695652,1.0,2,23,10,8,7,39.49455,16.210509
TORINO LINGOTTO,,Sun,-0.32,-1.0,2,25,4,1,0,45.0266,7.657469
TRENTO,,Sun,3.832116788321168,2.0,12,137,41,23,9,46.072414,11.118941
TREVISO C.,,Sun,1.9791666666666667,-1.0,4,48,13,8,3,45.659608,12.24614
UDINE,,Sun,-0.72,-3.0,2,25,3,3,2,46.055791,13.242003
VENEZIA MESTRE,,Sun,1.2804428044280443,-1.0,69,813,106,75,48,45.482123,12.232069
VILLA SAN GIOVANNI,,Sun,1.436046511627907,-2.0,16,172,28,22,13,38.216638,15.634336
ANCONA,,Sun,4.149501661129568,1.0,25,301,118,91,60,43.607734,13.497665
ASTI,,Sun,2.68,2.0,2,25,9,5,1,44.89479,8.208112
BERGAMO,,Sun,-2.4838709677419355,-4.0,3,31,4,4,3,45.690271,9.675082
CASSINO,,Sun,5.173913043478261,-1.0,2,23,5,4,3,41.484306,13.832125
CHIAVARI,,Sun,3.93859649122807,3.0,10,114,51,33,15,44.315156,9.322464
FAENZA,,Sun,9.507692307692308,5.0,6,65,36,29,21,44.293594,11.883268
FIDENZA,,Sun,21.0,0.0,2,2,1,1,1,44.86773,10.06339
GENOVA P.PRINCIPE,,Sun,4.964285714285714,3.0,12,140,65,50,24,44.417784,8.9207
GROSSETO,,Sun,3.047244094488189,1.0,11,127,40,28,17,42.76728,11.1065
LAMEZIA TERME CENTRALE,,Sun,3.0755813953488373,0.0,16,172,42,27,14,38.921347,16.255577
LECCE,,Sun,1.3615384615384616,-3.0,11,130,32,25,14,40.34566,18.165724
MILANO ROGOREDO,,Sun,4.25557461406518,2.0,54,583,191,135,76,45.433866,9.2391
NAPOLI AFRAGOLA,,Sun,5.512038523274478,3.0,54,623,282,211,112,,
NAPOLI CENTRALE,,Sun,4.971223021582734,2.0,51,556,236,187,107,40.852933,14.272908
OULX CESANA CLAVIERE SESTRIERE,,Sun,2.130434782608696,-1.0,2,23,4,4,1,45.038789,6.831432
PADOVA,,Sun,1.4764930114358323,-1.0,66,787,133,93,52,45.417846,11.880794
PIACENZA,,Sun,3.767857142857143,2.0,5,56,24,19,7,45.052238,9.70633
RAPALLO,,Sun,8.6,7.0,2,5,5,3,2,44.351398,9.231282
REGGIO EMILIA AV,,Sun,5.934,4.0,47,500,261,183,77,44.779886,10.744171
RHO FIERA MILANO,,Sun,3.207865168539326,1.0,19,178,50,26,17,,
ROMA TIBURTINA,,Sun,2.194327731092437,0.0,94,952,226,164,84,41.910903,12.530749
TORINO P.NUOVA,,Sun,6.026315789473684,1.0,21,228,82,61,38,45.060969,7.67747
VERONA PORTA NUOVA,,Sun,2.98731884057971,1.0,49,552,160,112,48,45.428603,10.982377
VICENZA,,Sun,2.0090361445783134,0.0,30,332,66,44,20,45.541102,11.540762
BENEVENTO,,Sun,2.390728476821192,2.0,14,151,48,41,19,41.141901,14.769998
BOLOGNA C.LE/AV,,Sun,2.5606531881804044,0.0,119,1286,349,254,128,44.50626,11.342267
BRESCIA,,Sun,3.3033175355450237,1.0,38,422,118,70,30,45.532315,10.212828
CARPI,,Sun,2.5454545454545454,0.0,2,22,6,4,1,44.782919,10.891952
CERIGNOLA,,Sun,58.0,58.0,1,1,1,1,1,41.315664,15.897298
CIVITAVECCHIA,,Sun,1.9291338582677164,0.0,11,127,42,33,17,42.088287,11.79815
CONEGLIANO,,Sun,2.3125,1.0,4,48,9,7,3,45.884706,12.298909
FABRIANO,,Sun,4.791666666666667,-1.0,2,24,6,4,3,43.345429,12.905336
FERRANDINA,,Sun,-0.4444444444444444,-1.0,1,9,0,0,0,40.516566,16.475276
FORLI`,,Sun,6.722972972972973,3.0,13,148,71,60,45,44.22413,12.054871
GIOIA TAURO,,Sun,1.9038461538461537,-1.0,4,52,8,8,5,38.423436,15.897516
JESI,,Sun,3.6666666666666665,-3.0,2,24,5,5,3,43.520164,13.251316
LA SPEZIA CENTRALE,,Sun,4.0182926829268295,3.0,14,164,79,52,16,44.11141,9.813906
LIVORNO CENTRALE,,Sun,2.8086956521739133,2.0,11,115,40,25,9,43.55406,10.336593
MASSA CENTRO,,Sun,3.7549668874172184,3.0,13,151,70,47,11,44.023741,10.136041
MILANO PORTA GARIBALDI,,Sun,2.4324324324324325,0.0,16,185,52,32,17,45.484917,9.187683
MONFALCONE,,Sun,1.1224489795918366,0.0,5,49,6,4,2,45.807683,13.542929
PAOLA,,Sun,2.1538461538461537,0.0,18,195,48,34,19,39.359442,16.033093
PARMA,,Sun,5.616071428571429,4.0,19,224,120,93,33,44.810203,10.32837
PERUGIA,,Sun,0.0,1.0,1,13,3,1,0,43.103808,12.375567
PORTOGRUARO CAORLE,,Sun,0.6153846153846154,1.0,2,26,5,0,0,45.781438,12.832375
RAVENNA,,Sun,9.833333333333334,2.0,1,12,5,3,3,44.419155,12.208404
REGGIO EMILIA,,Sun,7.098214285714286,5.0,19,224,145,104,46,44.697793,10.643093
ROMA TERMINI,,Sun,3.2105638829407566,1.0,126,1401,418,291,144,41.900636,12.502026
ROSARNO,,Sun,3.7674418604651163,1.0,16,172,47,35,17,38.488593,15.970149
SALERNO,,Sun,1.6944444444444444,-2.0,28,324,80,67,48,40.675137,14.772822
SAPRI,,Sun,2.0933333333333333,1.0,6,75,18,13,7,40.078013,15.627204
SARZANA,,Sun,4.32,4.0,2,25,13,10,2,44.108865,9.960657
TELESE CERRETO,,Sun,10.0,10.0,1,1,1,1,0,41.211709,14.526165
TERNI,,Sun,10.0,1.0,1,12,5,3,2,42.570768,12.651091
TRIESTE AIRPORT,,Sun,1.1666666666666667,-1.0,7,72,9,7,3,,
TRIESTE CENTRALE,,Sun,0.9166666666666666,-2.0,4,36,5,4,3,45.657456,13.771873
VENEZIA SANTA LUCIA,,Sun,2.724517906336088,-1.0,30,363,64,43,30,45.441569,12.320882
ALESSANDRIA,,Sun,0.84,-1.0,2,25,5,4,1,44.909091,8.606498
AREZZO,,Sun,4.48936170212766,3.0,4,47,22,16,8,43.461725,11.874189
BARI CENTRALE,,Sun,0.34195402298850575,-3.0,30,348,92,76,40,41.11774,16.869601
BARLETTA,,Sun,5.083573487031701,1.0,30,347,139,115,66,41.315227,16.278867
BOLOGNA C.LE,,Sun,4.583586626139818,3.0,31,329,153,116,63,44.50626,11.342267
BRINDISI,,Sun,0.8446969696969697,-2.0,23,264,59,40,24,40.634339,17.938978
CECINA,,Sun,5.0,3.0,2,25,11,7,4,43.31028,10.514225
CESENA,,Sun,10.35576923076923,7.0,9,104,64,57,38,44.145449,12.24964
CIVITANOVA MARCHE,,Sun,7.6,6.0,2,25,17,13,6,43.3091,13.7257
CORNIGLIA,,Sun,17.666666666666668,12.0,2,3,2,2,2,44.119938,9.711051
FERRARA,,Sun,3.248299319727891,2.0,26,294,93,53,30,44.843047,11.603594
FOGGIA,,Sun,4.816062176165803,2.0,33,386,143,98,51,41.466,15.555816
FOLIGNO,,Sun,5.291666666666667,-1.0,2,24,5,4,4,42.954261,12.711096
FROSINONE,,Sun,4.0,-1.0,2,23,4,3,2,41.625333,13.328728
GENOVA BRIGNOLE,,Sun,3.7062146892655368,1.0,15,177,60,45,23,44.407213,8.947553
LATISANA LIGNANO B.,,Sun,1.7142857142857142,1.0,5,49,10,6,1,45.777733,13.001101
MANTOVA,,Sun,3.3636363636363638,1.0,1,11,2,2,1,45.158746,10.783165
MILANO CENTRALE,,Sun,6.072855464159812,2.0,78,851,326,247,157,45.486347,9.204528
MODENA,,Sun,7.17479674796748,5.0,21,246,163,121,59,44.654461,10.930373
PALAZZOLO SULL`OGLIO,,Sun,-3.75,-4.0,3,4,0,0,0,45.601486,9.896235
PESARO,,Sun,6.719135802469136,3.0,27,324,155,122,78,43.906014,12.904848
PESCARA,,Sun,4.575875486381323,1.0,21,257,106,81,49,42.467789,14.205066
PISA CENTRALE,,Sun,2.6280487804878048,2.0,14,164,58,48,18,43.70794,10.398183
PORDENONE,,Sun,-0.75,-3.0,4,48,5,4,3,45.956281,12.654126
ROVERETO,,Sun,3.985611510791367,4.0,12,139,70,41,9,45.890985,11.033518
ROVIGO,,Sun,1.6524822695035462,-1.0,12,141,24,18,11,45.076993,11.780892
SIBARI,,Sun,17.666666666666668,10.0,1,12,8,8,6,39.749863,16.456922
SPOLETO,,Sun,6.041666666666667,1.0,2,24,4,4,4,42.748121,12.736142
TARANTO,,Sun,4.25,-2.0,1,12,4,3,2,40.483727,17.224059
TORINO PORTA SUSA,,Sun,3.307036247334755,-1.0,43,469,109,77,46,45.075906,7.667673
VALLO DELLA LUC. CASTELNUOVO,,Sun,3.533333333333333,2.0,6,75,24,14,8,40.233316,15.266511
VIAREGGIO,,Sun,4.811023622047244,4.0,11,127,67,47,18,43.865947,10.257886
VIBO VALENZIA PIZZO,,Sun,3.836734693877551,1.0,8,98,29,20,10,38.714593,16.139887
