stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
TORINO LINGOTTO,IC,Thu,2.010869565217391,-1.0,13,92,13,8,5,45.0266,7.657469
TORRE MELISSA,IC,Thu,27.0,27.0,1,1,1,1,1,39.304391,17.108402
TRANI,IC,Thu,7.173913043478261,4.0,14,138,81,48,23,41.272693,16.417646
UDINE,IC,Thu,3.25,3.0,3,4,1,0,0,46.055791,13.242003
VASTO S.SALVO,IC,Thu,6.381818181818182,4.0,9,110,58,43,20,42.079832,14.739483
VENEZIA SANTA LUCIA,IC,Thu,-0.5,-3.0,3,4,1,0,0,45.441569,12.320882
VENTIMIGLIA,IC,Thu,6.95,4.0,5,60,34,27,14,43.792561,7.610224
ZAPPULLA,IC,Thu,8.0,8.0,1,1,1,1,0,38.116962,14.703086
ALCANTARA,IC,Thu,0.0,0.0,2,5,0,0,0,37.82145,15.251158
AREZZO,IC,Thu,5.270833333333333,3.0,15,144,62,42,19,43.461725,11.874189
BELLA MURO,IC,Thu,7.74468085106383,4.0,4,47,29,16,11,40.700914,15.542936
BRANCALEONE,IC,Thu,8.596153846153847,3.0,4,52,26,22,16,37.965475,16.103301
CANCELLO,IC,Thu,39.5,18.0,2,2,2,2,2,40.993063,14.418877
CAPO D`ORLANDO-NASO,IC,Thu,10.692307692307692,5.0,8,39,22,19,12,38.157941,14.744844
CARIATI,IC,Thu,13.76923076923077,10.0,4,52,42,38,26,39.496884,16.952018
CASARSA,IC,Thu,3.5,4.0,3,4,3,2,0,45.953002,12.8406
CIVITANOVA MARCHE,IC,Thu,4.835820895522388,3.0,11,134,61,46,26,43.3091,13.7257
CIVITAVECCHIA,IC,Thu,9.051282051282051,3.0,11,78,37,30,19,42.088287,11.79815
CODROIPO,IC,Thu,4.25,5.0,3,4,3,1,0,45.9657,12.976543
FABRIANO,IC,Thu,3.5,1.0,4,52,12,10,8,43.345429,12.905336
FALCONARA MARITTIMA,IC,Thu,2.450980392156863,2.0,4,51,16,11,7,43.630577,13.397378
FERRANDINA,IC,Thu,8.361702127659575,2.0,4,47,20,15,9,40.516566,16.475276
FIRENZE CAMPO MARTE,IC,Thu,6.979166666666667,3.0,9,48,24,19,11,43.776856,11.27702
FIRENZE S.M.N.,IC,Thu,6.382978723404255,4.0,6,47,25,20,9,43.776893,11.247373
FORMIA-GAETA,IC,Thu,8.721854304635762,4.0,32,302,161,111,54,41.258773,13.605996
GIOJOSA MAREA,IC,Thu,7.0,2.0,2,2,1,1,1,38.175149,14.894794
GROSSETO,IC,Thu,8.130434782608695,3.0,12,92,43,34,14,42.76728,11.1065
LEVANTO,IC,Thu,1.4398148148148149,1.0,18,216,43,26,11,44.174167,9.616018
LODI,IC,Thu,1.6131386861313868,1.0,12,137,27,18,9,45.308966,9.497585
LORETO,IC,Thu,4.6923076923076925,-1.0,1,13,2,2,2,43.448376,13.620455
MELITO DI PORTO SALVO,IC,Thu,6.365384615384615,3.0,4,52,22,16,11,37.916732,15.780816
MILANO PORTA GARIBALDI,IC,Thu,4.5,1.0,1,2,1,1,0,45.484917,9.187683
MILAZZO,IC,Thu,9.473684210526315,5.0,8,38,21,17,10,38.21195,15.244203
PADOVA,IC,Thu,6.4523809523809526,2.0,6,42,13,9,5,45.417846,11.880794
PALIZZI,IC,Thu,13.0,13.0,1,1,1,1,1,37.91881,15.986405
PAOLA,IC,Thu,4.886666666666667,-1.0,20,150,43,37,25,39.359442,16.033093
PATTI-SAN PIERO PATTI,IC,Thu,8.947368421052632,4.0,8,38,20,16,10,38.146905,14.975331
PESARO,IC,Thu,4.0071942446043165,2.0,14,139,45,35,22,43.906014,12.904848
POLLINA,IC,Thu,8.545454545454545,1.0,3,11,4,3,3,38.018,14.175943
POTENZA CENTRALE,IC,Thu,8.425531914893616,2.0,4,47,20,15,9,40.629469,15.806808
RAPALLO,IC,Thu,6.4,7.0,5,5,4,3,1,44.351398,9.231282
RIMINIFIERA,IC,Thu,7.0,2.0,4,4,2,2,1,,
ROCCALUMERA MANDANICI,IC,Thu,2.25,-2.0,1,4,1,1,1,37.972946,15.391411
ROMA TERMINI,IC,Thu,8.10727969348659,2.0,26,261,105,82,45,41.900636,12.502026
ROMA TIBURTINA,IC,Thu,5.893805309734513,2.0,12,113,50,38,17,41.910903,12.530749
ROSSANO,IC,Thu,10.666666666666666,9.0,4,51,47,38,15,39.603005,16.640859
S.LORENZO MAGGIORE,IC,Thu,0.0,0.0,1,1,0,0,0,41.219748,14.648419
SACILE,IC,Thu,-2.25,-2.0,3,4,0,0,0,45.948413,12.498498
SANREMO,IC,Thu,4.333333333333333,5.0,1,3,2,1,0,43.821269,7.766693
SARZANA,IC,Thu,5.785714285714286,4.0,4,42,22,18,5,44.108865,9.960657
SIBARI,IC,Thu,5.653846153846154,3.0,4,52,25,19,8,39.749863,16.456922
SIRACUSA,IC,Thu,12.88888888888889,6.0,5,36,20,19,16,37.068906,15.280896
SPOLETO,IC,Thu,3.5742574257425743,2.0,8,101,44,29,11,42.748121,12.736142
TERME EUGANEE-ABANO-MONTEGR.,IC,Thu,0.9411764705882353,1.0,4,17,1,1,0,45.32744,11.79604
TERMINI IMERESE,IC,Thu,-1.794871794871795,-2.0,8,39,4,3,2,37.980132,13.703631
TORINO PORTA SUSA,IC,Thu,-0.03571428571428571,0.0,3,28,2,1,0,45.075906,7.667673
TRIESTE AIRPORT,IC,Thu,1.5897435897435896,0.0,3,39,5,4,1,,
TROPEA,IC,Thu,-0.8571428571428571,-2.0,4,7,1,1,1,38.672302,15.894568
VENEZIA MESTRE,IC,Thu,2.1666666666666665,0.0,5,42,13,6,3,45.482123,12.232069
VIAREGGIO,IC,Thu,4.986666666666666,3.0,22,225,91,60,27,43.865947,10.257886
VIBO MARINA,IC,Thu,2.2857142857142856,0.0,4,7,2,2,1,38.713731,16.120199
VIBO VALENZIA PIZZO,IC,Thu,5.201923076923077,2.0,10,104,34,24,14,38.714593,16.139887
VILLA LITERNO,IC,Thu,70.0,70.0,1,1,1,1,1,41.004956,14.06753
ALBENGA,IC,Thu,8.27927927927928,6.0,10,111,84,60,28,44.04722,8.221663
ALESSANDRIA,IC,Thu,2.989130434782609,1.0,13,92,25,16,4,44.909091,8.606498
ASTI,IC,Thu,5.5978260869565215,3.0,13,92,42,24,9,44.89479,8.208112
AUGUSTA,IC,Thu,10.602941176470589,3.0,12,68,31,26,21,37.24334,15.218628
BAGNARA,IC,Thu,6.857142857142857,9.0,4,7,5,5,1,38.282695,15.800327
BARI S. SPIRITO,IC,Thu,61.0,61.0,1,1,1,1,1,41.159653,16.746324
BENEVENTO,IC,Thu,2.2,0.0,3,25,9,7,2,41.141901,14.769998
BITETTO PALO DEL COLLE,IC,Thu,61.0,61.0,1,1,1,1,1,41.041481,16.74053
BOLOGNA C.LE,IC,Thu,3.991869918699187,2.0,31,246,86,62,37,44.50626,11.342267
BOTRICELLO,IC,Thu,10.846153846153847,7.0,4,52,43,35,18,38.933943,16.857433
CAMOGLI SAN FRUTTUOSO,IC,Thu,3.0,3.0,1,1,0,0,0,44.348166,9.156743
CARRARA AVENZA,IC,Thu,8.5,3.0,4,4,2,2,1,44.051239,10.062927
CEFALU`,IC,Thu,1.2307692307692308,-2.0,8,39,4,4,4,38.03285,14.019526
CESENA,IC,Thu,3.6496350364963503,1.0,14,137,58,45,23,44.145449,12.24964
CHIUSI C.T.,IC,Thu,3.272727272727273,-1.0,14,121,37,32,21,43.002466,11.957893
CIRO',IC,Thu,11.903846153846153,7.0,4,52,38,32,23,39.368701,17.116997
FERRARA,IC,Thu,4.348837209302325,1.0,6,43,13,9,3,44.843047,11.603594
FINALE LIGURE MARINA,IC,Thu,6.918181818181818,5.0,10,110,71,48,23,44.169116,8.34033
FOGGIA,IC,Thu,4.337837837837838,2.0,18,148,58,45,19,41.466,15.555816
GENOVA BRIGNOLE,IC,Thu,2.7715355805243447,1.0,26,267,91,59,20,44.407213,8.947553
GIOIA TAURO,IC,Thu,6.718518518518518,1.0,16,135,51,43,28,38.423436,15.897516
GIOIOSA JONICA,IC,Thu,8.23076923076923,5.0,4,52,28,26,13,38.300812,16.332501
GIULIANOVA,IC,Thu,5.41044776119403,4.0,11,134,70,43,17,42.751673,13.965743
GRASSANO,IC,Thu,8.893617021276595,3.0,4,47,19,16,9,40.593317,16.241049
MESAGNE,IC,Thu,30.0,8.0,1,2,2,2,1,40.563203,17.802082
MESSINA CENTRALE,IC,Thu,10.380952380952381,2.0,16,84,36,27,19,38.184975,15.561278
MILANO CENTRALE,IC,Thu,0.9641255605381166,0.0,22,223,46,34,18,45.486347,9.204528
MODENA,IC,Thu,3.79375,1.0,18,160,54,41,28,44.654461,10.930373
MONASTERACE STILO,IC,Thu,6.269230769230769,2.0,4,52,23,21,11,38.437591,16.574444
MONFALCONE,IC,Thu,1.7906976744186047,1.0,6,43,5,3,1,45.807683,13.542929
NAPOLI CENTRALE,IC,Thu,5.368613138686132,2.0,26,274,108,73,46,40.852933,14.272908
NOVARA,IC,Thu,1.7142857142857142,1.0,3,28,7,3,0,45.451376,8.624895
NOVI LIGURE,IC,Thu,0.5641025641025641,-1.0,3,39,8,5,1,44.762521,8.787289
OSTUNI,IC,Thu,4.714285714285714,1.0,10,84,26,20,13,40.752356,17.580809
PALERMO CENTRALE,IC,Thu,-8.8,-17.0,3,10,2,2,2,38.109187,13.367515
PALMI,IC,Thu,8.0,9.0,4,6,5,5,1,38.364914,15.84438
PAVIA,IC,Thu,3.0484429065743943,2.0,24,289,96,63,17,45.188843,9.144674
PESCARA,IC,Thu,5.2444444444444445,2.0,16,135,59,41,20,42.467789,14.205066
PIACENZA,IC,Thu,0.650887573964497,-1.0,21,169,40,27,19,45.052238,9.70633
PINETO ATRI,IC,Thu,6.0,6.0,1,1,1,1,0,42.607736,14.069072
PISA CENTRALE,IC,Thu,5.235807860262009,3.0,24,229,94,57,27,43.70794,10.398183
PISCIOTTA PALINURO,IC,Thu,15.727272727272727,8.0,6,44,27,24,18,40.091539,15.243601
PORTOGRUARO CAORLE,IC,Thu,3.923076923076923,2.0,3,39,10,4,4,45.781438,12.832375
REGGIO EMILIA,IC,Thu,6.534591194968553,3.0,18,159,78,51,30,44.697793,10.643093
RICADI,IC,Thu,-1.1666666666666667,-6.0,4,6,2,1,1,38.630676,15.839848
