shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_2_1,44.362247,8.574396,579,109604.422
shp_2_1,44.362644,8.575183000000001,580,109681.055
shp_2_1,44.363338,8.576596,581,109817.367
shp_2_1,44.364269,8.578681,582,110012.945
shp_2_1,44.365822,8.582216,583,110343.336
shp_2_1,44.36673,8.584484,584,110550.086
shp_2_1,44.367443,8.586419,585,110723.266
shp_2_1,44.368225,8.588632,586,110919.781
shp_2_1,44.368977,8.590837,587,111114.305
shp_2_1,44.369717,8.593155,588,111316.211
shp_2_1,44.370388,8.595419,589,111511.242
shp_2_1,44.371262,8.598637,590,111785.188
shp_2_1,44.371979,8.601538,591,112029.484
shp_2_1,44.372658,8.604686,592,112291.031
shp_2_1,44.373455,8.608566,593,112612.422
shp_2_1,44.374496,8.612987,594,112982.688
shp_2_1,44.375668,8.617102,595,113335.008
shp_2_1,44.376736,8.620317,596,113617.344
shp_2_1,44.377583,8.622651,597,113825.414
shp_2_1,44.378319,8.624453,598,113990.75
shp_2_1,44.379101,8.626214,599,114155.578
shp_2_1,44.381081,8.631039,600,114598.188
shp_2_1,44.381306,8.631573,601,114647.586
shp_2_1,44.381645,8.632278,602,114715.234
shp_2_1,44.382126,8.633171,603,114804.219
shp_2_1,44.382774,8.634217,604,114914.18
shp_2_1,44.382973,8.634505,605,114946.18
shp_2_1,44.383564,8.635276,606,115036.016
shp_2_1,44.383945,8.63575,607,115092.844
shp_2_1,44.384808,8.636768,608,115218.531
shp_2_1,44.385117,8.637081,609,115261.117
shp_2_1,44.385258,8.637249,610,115281.703
shp_2_1,44.385357,8.637351,611,115295.281
shp_2_1,44.386429,8.638611,612,115450.961
shp_2_1,44.387039,8.639359,613,115541.445
shp_2_1,44.387344,8.639748,614,115587.273
shp_2_1,44.387661,8.640187,615,115636.938
shp_2_1,44.387981,8.640654,616,115688.539
shp_2_1,44.388321,8.641188,617,115745.461
shp_2_1,44.388859,8.642076,618,115837.945
shp_2_1,44.389122,8.642553,619,115885.922
shp_2_1,44.390747,8.645799,620,116201.156
shp_2_1,44.391045,8.646417,621,116260.391
shp_2_1,44.391258,8.646897,622,116305.539
shp_2_1,44.39146,8.647372,623,116349.414
shp_2_1,44.391808,8.648239,624,116428.563
shp_2_1,44.392368,8.649817,625,116568.648
shp_2_1,44.392696,8.650778,626,116653.375
shp_2_1,44.393261,8.652502,627,116804.188
shp_2_1,44.395908,8.660948,628,117537.82
shp_2_1,44.396984,8.664511,629,117845.43
shp_2_1,44.397327,8.665568,630,117937.938
shp_2_1,44.397697,8.666531,631,118024.727
shp_2_1,44.400391,8.673229,632,118636.164
shp_2_1,44.400795,8.67416,633,118722.734
shp_2_1,44.401279,8.675123,634,118816.438
shp_2_1,44.401798,8.676139,635,118915.852
shp_2_1,44.402115,8.676692,636,118972.188
shp_2_1,44.402489,8.677308,637,119036.281
shp_2_1,44.402821,8.677823,638,119091.523
shp_2_1,44.403076,8.67817,639,119131.125
shp_2_1,44.403282,8.678487,640,119165.352
shp_2_1,44.403519,8.678826,641,119203.031
shp_2_1,44.403847,8.679275,642,119253.938
shp_2_1,44.404099,8.679576,643,119291.047
shp_2_1,44.404575,8.680162,644,119361.477
shp_2_1,44.405907,8.681757,645,119556.711
shp_2_1,44.406559,8.682616,646,119656.281
shp_2_1,44.407131,8.683515,647,119751.93
shp_2_1,44.407585,8.684277,648,119831.008
shp_2_1,44.408024,8.685084,649,119911.516
shp_2_1,44.408375,8.685825,650,119982.266
shp_2_1,44.408733,8.686677,651,120061.031
shp_2_1,44.409004,8.68741,652,120126.516
shp_2_1,44.409248,8.688179,653,120193.445
shp_2_1,44.409531,8.689228,654,120282.648
shp_2_1,44.413235,8.703922,655,121521.758
shp_2_1,44.413361,8.704365,656,121559.617
shp_2_1,44.413574,8.705052,657,121619.25
shp_2_1,44.413769,8.705637,658,121670.438
shp_2_1,44.414063,8.706438,659,121742.031
shp_2_1,44.41441,8.707311,660,121821.484
shp_2_1,44.415443,8.709984,661,122063.188
shp_2_1,44.415684,8.710706,662,122126.648
shp_2_1,44.41584,8.711284,663,122175.727
shp_2_1,44.415997,8.711932,664,122230.078
shp_2_1,44.416111,8.712582,665,122283.289
shp_2_1,44.416512,8.715188,666,122495.289
shp_2_1,44.417652,8.722261,667,123071.898
shp_2_1,44.417877,8.723278,668,123156.461
shp_2_1,44.417999,8.723683,669,123191.398
shp_2_1,44.418163,8.724129,670,123231.289
shp_2_1,44.418339,8.724519,671,123267.852
shp_2_1,44.418533,8.724885,672,123304.242
shp_2_1,44.418999,8.725663,673,123384.813
shp_2_1,44.423164,8.731674,674,124050.922
shp_2_1,44.423325,8.731935,675,124078.344
shp_2_1,44.423557,8.73235,676,124120.32
shp_2_1,44.423721,8.732672,677,124151.563
shp_2_1,44.426075,8.73781,678,124636.906
shp_2_1,44.427307,8.740666,679,124902.313
shp_2_1,44.428246,8.742599,680,125088.117
shp_2_1,44.428612,8.743376,681,125162.047
shp_2_1,44.428944,8.744203,682,125237.289
shp_2_1,44.429279,8.745254,683,125328.938
shp_2_1,44.429508,8.746159,684,125405.313
shp_2_1,44.429688,8.747161,685,125487.414
shp_2_1,44.429813,8.748119,686,125564.844
shp_2_1,44.429871,8.74878,687,125617.813
shp_2_1,44.42989,8.749162,688,125648.211
shp_2_1,44.429893,8.749475,689,125673.031
shp_2_1,44.429802,8.75117,690,125808.219
shp_2_1,44.429478,8.753765,691,126017.656
shp_2_1,44.429287,8.754932,692,126112.898
shp_2_1,44.429146,8.755664,693,126173.117
shp_2_1,44.428978,8.756375,694,126232.586
shp_2_1,44.428883,8.756746,695,126263.977
shp_2_1,44.428783,8.757109,696,126294.93
shp_2_1,44.428623,8.757636,697,126340.5
shp_2_1,44.428516,8.758019,698,126373.094
shp_2_1,44.428383,8.758687,699,126428.242
shp_2_1,44.428295,8.759263,700,126475.07
shp_2_1,44.428238,8.759977,701,126532.172
shp_2_1,44.428204,8.760774,702,126595.602
shp_2_1,44.428131,8.764003,703,126852.477
shp_2_1,44.428101,8.764494,704,126891.664
shp_2_1,44.427952,8.767774,705,127152.891
shp_2_1,44.427818,8.770612,706,127379.047
shp_2_1,44.427765,8.771358,707,127438.625
shp_2_1,44.427711,8.771889,708,127481.273
shp_2_1,44.42762,8.772545,709,127534.398
shp_2_1,44.427139,8.775282,710,127758.477
shp_2_1,44.427021,8.776103,711,127825.023
shp_2_1,44.426968,8.776566,712,127862.25
shp_2_1,44.426796,8.778687,713,128031.984
shp_2_1,44.426754,8.779097,714,128064.898
shp_2_1,44.426571,8.781253,715,128237.508
shp_2_1,44.426525,8.781631,716,128267.945
shp_2_1,44.426437,8.782243,717,128317.617
shp_2_1,44.426079,8.784501,718,128501.555
shp_2_1,44.425922,8.785587,719,128589.648
shp_2_1,44.42577,8.786767,720,128684.93
shp_2_1,44.425362,8.789186,721,128882.523
shp_2_1,44.424866,8.792226,722,129130.375
shp_2_1,44.424805,8.79277,723,129174.266
shp_2_1,44.424767,8.793195,724,129208.25
shp_2_1,44.424755,8.793575,725,129238.523
shp_2_1,44.424751,8.794155,726,129284.594
shp_2_1,44.424778,8.794654,727,129324.383
shp_2_1,44.4249,8.796256,728,129452.453
shp_2_1,44.424931,8.796821,729,129497.484
shp_2_1,44.424934,8.797259,730,129532.359
shp_2_1,44.424931,8.79755,731,129555.5
shp_2_1,44.424911,8.797942,732,129586.695
shp_2_1,44.42485,8.798588,733,129638.492
shp_2_1,44.424767,8.79914,734,129683.359
shp_2_1,44.423786,8.804733,735,130141.188
shp_2_1,44.423725,8.805473,736,130200.492
shp_2_1,44.423714,8.805799,737,130226.344
shp_2_1,44.423717,8.806227,738,130260.461
shp_2_1,44.423756,8.807079,739,130328.359
shp_2_1,44.423859,8.80772,740,130380.508
shp_2_1,44.424042,8.808729,741,130463.313
shp_2_1,44.424252,8.809489,742,130528.07
shp_2_1,44.424553,8.810296,743,130600.492
shp_2_1,44.424843,8.810991,744,130664.57
shp_2_1,44.425484,8.8124,745,130797.195
shp_2_1,44.425758,8.813127,746,130862.781
shp_2_1,44.42593,8.813684,747,130910.953
shp_2_1,44.426064,8.814219,748,130955.93
shp_2_1,44.426121,8.814521,749,130980.875
shp_2_1,44.426201,8.81508,750,131026.164
shp_2_1,44.426247,8.815476,751,131058.047
shp_2_1,44.426273,8.816083,752,131106.375
shp_2_1,44.426273,8.816415,753,131132.766
shp_2_1,44.426243,8.817369,754,131208.719
shp_2_1,44.42606,8.821436,755,131532.688
shp_2_1,44.425991,8.822561,756,131622.422
shp_2_1,44.425842,8.827192,757,131990.969
shp_2_1,44.425774,8.828366,758,132084.625
shp_2_1,44.425674,8.829271,759,132157.375
shp_2_1,44.424583,8.83649,760,132743.953
shp_2_1,44.424419,8.837834,761,132852.438
shp_2_1,44.424366,8.838912,762,132938.328
shp_2_1,44.424358,8.839366,763,132974.438
shp_2_1,44.424358,8.840486,764,133063.391
shp_2_1,44.424259,8.841514,765,133145.906
shp_2_1,44.424026,8.842581,766,133234.609
shp_2_1,44.42379,8.843498,767,133312.109
shp_2_1,44.423237,8.845085,768,133452.484
shp_2_1,44.423027,8.845745,769,133509.984
shp_2_1,44.422577,8.847349,770,133647.0
shp_2_1,44.422386,8.848067,771,133707.859
shp_2_1,44.422234,8.848723,772,133762.719
shp_2_1,44.422104,8.849353,773,133814.781
shp_2_1,44.421974,8.849943,774,133863.906
shp_2_1,44.421688,8.851145,775,133964.688
shp_2_1,44.421204,8.852727,776,134101.453
shp_2_1,44.421055,8.85325,777,134146.25
shp_2_1,44.420723,8.854473,778,134250.313
shp_2_1,44.420349,8.855786,779,134362.609
shp_2_1,44.420109,8.856606,780,134433.047
shp_2_1,44.419945,8.857022,781,134470.984
shp_2_1,44.419758,8.857389,782,134506.719
shp_2_1,44.41951,8.85779,783,134548.828
shp_2_1,44.419128,8.858285,784,134606.969
shp_2_1,44.4189,8.858512,785,134638.156
shp_2_1,44.418648,8.858715,786,134670.219
shp_2_1,44.418125,8.85903,787,134733.781
shp_2_1,44.41769,8.859228,788,134784.609
shp_2_1,44.417278,8.859437,789,134833.266
shp_2_1,44.416916,8.859667,790,134877.609
shp_2_1,44.41663,8.859902,791,134914.766
shp_2_1,44.416424,8.8601,792,134942.297
shp_2_1,44.416237,8.860313,793,134969.313
shp_2_1,44.415981,8.860659,794,135008.813
shp_2_1,44.415741,8.86102,795,135048.172
shp_2_1,44.415619,8.861263,796,135071.844
shp_2_1,44.415497,8.861531,797,135097.047
shp_2_1,44.415405,8.861775,798,135119.0
shp_2_1,44.415318,8.862041,799,135142.313
shp_2_1,44.415249,8.862292,800,135163.578
shp_2_1,44.415195,8.862534,801,135183.641
shp_2_1,44.41515,8.862788,802,135204.563
shp_2_1,44.41478,8.865019,803,135386.688
shp_2_1,44.41449,8.866801,804,135532.0
shp_2_1,44.413677,8.870171,805,135814.859
shp_2_1,44.413578,8.87075,806,135862.203
shp_2_1,44.413475,8.871727,807,135940.672
shp_2_1,44.413456,8.872061,808,135967.344
shp_2_1,44.41338,8.873763,809,136103.0
shp_2_1,44.413342,8.874127,810,136132.203
shp_2_1,44.413216,8.874971,811,136200.797
shp_2_1,44.413105,8.876076,812,136289.484
shp_2_1,44.413052,8.876802,813,136347.547
shp_2_1,44.412991,8.878802,814,136506.734
shp_2_1,44.412991,8.879435,815,136556.953
shp_2_1,44.413033,8.879773,816,136584.297
shp_2_1,44.413078,8.880053,817,136607.109
shp_2_1,44.413403,8.881389,818,136719.281
shp_2_1,44.413502,8.881774,819,136751.922
shp_2_1,44.413689,8.882676,820,136826.609
shp_2_1,44.413727,8.882958,821,136849.484
shp_2_1,44.413757,8.883313,822,136877.891
shp_2_1,44.413773,8.883624,823,136902.641
shp_2_1,44.413773,8.883925,824,136926.641
shp_2_1,44.413754,8.884306,825,136956.922
shp_2_1,44.413708,8.884689,826,136987.922
shp_2_1,44.413666,8.884911,827,137006.078
shp_2_1,44.413605,8.88518,828,137028.5
shp_2_1,44.413464,8.885633,829,137067.828
shp_2_1,44.412987,8.886794,830,137174.344
shp_2_1,44.412876,8.887044,831,137197.828
shp_2_1,44.412453,8.887833,832,137276.203
shp_2_1,44.412251,8.88819,833,137312.516
shp_2_1,44.411938,8.888699,834,137365.734
shp_2_1,44.411659,8.889198,835,137416.25
shp_2_1,44.411427,8.889657,836,137460.938
shp_2_1,44.411354,8.889817,837,137476.094
shp_2_1,44.411129,8.890368,838,137526.438
shp_2_1,44.410973,8.890805,839,137565.281
shp_2_1,44.410793,8.891358,840,137613.656
shp_2_1,44.410583,8.892087,841,137676.125
shp_2_1,44.409286,8.896029,842,138021.25
shp_2_1,44.409134,8.896563,843,138066.984
shp_2_1,44.409073,8.896826,844,138089.031
shp_2_1,44.409031,8.897049,845,138107.344
shp_2_1,44.40897,8.897497,846,138143.688
shp_2_1,44.408943,8.897802,847,138168.125
shp_2_1,44.408932,8.898016,848,138185.141
shp_2_1,44.408928,8.89843,849,138218.0
shp_2_1,44.408932,8.898636,850,138234.469
shp_2_1,44.408966,8.899078,851,138269.766
shp_2_1,44.408993,8.899292,852,138287.078
shp_2_1,44.409069,8.899692,853,138319.906
shp_2_1,44.40918,8.900121,854,138356.281
shp_2_1,44.409363,8.900629,855,138401.5
shp_2_1,44.409466,8.900885,856,138424.844
shp_2_1,44.413506,8.909909,857,139271.688
shp_2_1,44.413815,8.910625,858,139338.313
shp_2_1,44.414253,8.911696,859,139436.406
shp_2_1,44.414497,8.912261,860,139488.859
shp_2_1,44.414761,8.912764,861,139538.359
shp_2_1,44.414917,8.913025,862,139565.484
shp_2_1,44.415203,8.913444,863,139611.563
shp_2_1,44.416225,8.914831,864,139770.234
shp_2_1,44.416405,8.915106,865,139799.797
shp_2_1,44.416508,8.915305,866,139819.406
shp_2_1,44.416553,8.915409,867,139829.016
shp_2_1,44.41695,8.916478,868,139924.922
shp_2_1,44.41708,8.916884,869,139960.203
shp_2_1,44.417168,8.917214,870,139988.203
shp_2_1,44.417286,8.917593,871,140021.109
shp_2_1,44.417419,8.918139,872,140067.031
shp_2_1,44.417473,8.918491,873,140095.578
shp_2_1,44.417503,8.918858,874,140124.953
shp_2_1,44.417526,8.919311,875,140161.047
shp_2_1,44.417591,8.922299,876,140398.828
shp_2_1,44.417625,8.922669,877,140428.469
shp_2_1,44.417629,8.923372,878,140484.375
shp_2_1,44.417664,8.922904,879,140521.875
shp_2_1,44.417675,8.922155,880,140581.406
shp_2_1,44.417652,8.920703,881,140696.922
shp_2_1,44.417652,8.920703,882,140696.922
shp_2_1,44.417622,8.919298,883,140808.703
shp_2_1,44.417591,8.918855,884,140844.109
shp_2_1,44.417553,8.918532,885,140870.016
shp_2_1,44.417519,8.918294,886,140889.406
shp_2_1,44.417435,8.917916,887,140920.859
shp_2_1,44.417339,8.917561,888,140951.141
shp_2_1,44.416973,8.916459,889,141047.641
shp_2_1,44.416866,8.915997,890,141086.328
shp_2_1,44.416756,8.915649,891,141116.594
shp_2_1,44.416702,8.915458,892,141132.891
shp_2_1,44.416592,8.914956,893,141174.625
shp_2_1,44.416519,8.91455,894,141207.938
shp_2_1,44.416485,8.914277,895,141229.938
shp_2_1,44.416443,8.913808,896,141267.609
shp_2_1,44.416405,8.913266,897,141310.859
shp_2_1,44.416401,8.912723,898,141354.047
shp_2_1,44.41642,8.91215,899,141399.625
shp_2_1,44.41647,8.911587,900,141444.766
shp_2_1,44.41655,8.91108,901,141485.969
shp_2_1,44.416668,8.91045,902,141537.797
shp_2_1,44.416798,8.909935,903,141581.266
shp_2_1,44.416931,8.90951,904,141618.156
shp_2_1,44.417103,8.909018,905,141661.688
shp_2_1,44.417282,8.908554,906,141703.531
shp_2_1,44.41748,8.908151,907,141742.688
shp_2_1,44.417698,8.907772,908,141781.141
shp_2_1,44.417908,8.907439,909,141816.609
shp_2_1,44.41814,8.907123,910,141852.75
shp_2_1,44.418339,8.906889,911,141881.344
shp_2_1,44.418652,8.906543,912,141925.781
shp_2_1,44.418968,8.906241,913,141968.656
shp_2_1,44.419323,8.905967,914,142013.531
shp_2_1,44.419758,8.905684,915,142066.844
shp_2_1,44.429829,8.89962,916,143287.391
shp_2_1,44.430553,8.899167,917,143375.813
shp_2_1,44.431087,8.898824,918,143441.25
shp_2_1,44.431671,8.898425,919,143513.328
shp_2_1,44.432217,8.898028,920,143581.906
shp_2_1,44.432686,8.897621,921,143643.266
shp_2_1,44.433483,8.896867,922,143750.469
shp_2_1,44.433929,8.896406,923,143812.031
shp_2_1,44.435352,8.894797,924,144015.609
shp_2_1,44.436062,8.89397,925,144118.313
shp_2_1,44.438702,8.890766,926,144507.266
shp_2_1,44.439053,8.89035,927,144558.5
shp_2_1,44.439339,8.890029,928,144599.297
shp_2_1,44.439617,8.889741,929,144637.719
shp_2_1,44.43988,8.889481,930,144673.703
shp_2_1,44.440178,8.88922,931,144712.891
shp_2_1,44.440792,8.888751,932,144790.563
shp_2_1,44.441158,8.888511,933,144835.766
shp_2_1,44.441578,8.888267,934,144886.203
shp_2_1,44.442024,8.888041,935,144939.125
shp_2_1,44.44239,8.887897,936,144981.594
shp_2_1,44.442772,8.887757,937,145025.172
shp_2_1,44.442993,8.887688,938,145050.438
shp_2_1,44.443253,8.887618,939,145079.859
shp_2_1,44.443588,8.88755,940,145117.656
shp_2_1,44.44455,8.887464,941,145224.906
shp_2_1,44.445816,8.887421,942,145365.906
shp_2_1,44.446941,8.887427,943,145491.234
shp_2_1,44.447472,8.887448,944,145550.078
shp_2_1,44.44809,8.887515,945,145619.375
shp_2_1,44.448612,8.887522,946,145677.5
shp_2_1,44.449718,8.887552,947,145800.438
shp_2_1,44.449905,8.887571,948,145821.531
shp_2_1,44.450115,8.887614,949,145845.016
shp_2_1,44.45034,8.887682,950,145870.859
shp_2_1,44.4505,8.887742,951,145889.25
shp_2_1,44.451233,8.88811,952,145975.75
shp_2_1,44.451553,8.888312,953,146015.0
shp_2_1,44.4519,8.888581,954,146059.188
shp_2_1,44.45253,8.889099,955,146140.484
shp_2_1,44.452793,8.889301,956,146173.672
shp_2_1,44.453896,8.890189,957,146315.313
shp_2_1,44.455223,8.891349,958,146489.578
shp_2_1,44.456852,8.892696,959,146699.906
shp_2_1,44.457893,8.893595,960,146836.016
shp_2_1,44.459137,8.894552,961,146994.016
shp_2_1,44.459557,8.894855,962,147046.734
shp_2_1,44.459942,8.89508,963,147093.109
shp_2_1,44.460136,8.895164,964,147115.75
shp_2_1,44.46035,8.895246,965,147140.578
shp_2_1,44.46067,8.895353,966,147177.063
shp_2_1,44.461063,8.89547,967,147221.688
shp_2_1,44.461514,8.895567,968,147272.375
shp_2_1,44.461971,8.895642,969,147323.719
shp_2_1,44.46244,8.895694,970,147376.172
shp_2_1,44.463058,8.895691,971,147445.109
shp_2_1,44.464291,8.895478,972,147583.281
shp_2_1,44.465321,8.895081,973,147702.031
shp_2_1,44.466415,8.894534,974,147831.453
shp_2_1,44.467705,8.894001,975,147981.25
shp_2_1,44.468254,8.893719,976,148046.406
shp_2_1,44.469406,8.893178,977,148181.813
shp_2_1,44.469685,8.893051,978,148214.094
shp_2_1,44.470234,8.892826,979,148278.031
shp_2_1,44.470795,8.892668,980,148341.469
shp_2_1,44.471233,8.892585,981,148390.75
shp_2_1,44.471668,8.892513,982,148439.531
shp_2_1,44.472298,8.892488,983,148509.547
shp_2_1,44.472664,8.892528,984,148550.703
shp_2_1,44.47303,8.892592,985,148591.781
shp_2_1,44.47337,8.892684,986,148630.156
shp_2_1,44.474331,8.893009,987,148740.313
shp_2_1,44.477051,8.89385,988,149050.297
shp_2_1,44.47802,8.894159,989,149160.781
shp_2_1,44.478924,8.894434,990,149264.0
shp_2_1,44.480347,8.894934,991,149427.063
shp_2_1,44.481842,8.895411,992,149597.984
shp_2_1,44.482674,8.895617,993,149691.891
shp_2_1,44.483044,8.895675,994,149733.516
shp_2_1,44.483627,8.89572,995,149798.422
shp_2_1,44.484287,8.895736,996,149872.109
shp_2_1,44.4897,8.895807,997,150474.594
shp_2_1,44.49081,8.89584,998,150598.047
shp_2_1,44.491177,8.895837,999,150638.953
shp_2_1,44.492649,8.895772,1000,150803.094
shp_2_1,44.49725,8.895915,1001,151315.016
shp_2_1,44.499207,8.895907,1002,151532.813
shp_2_1,44.499435,8.89593,1003,151558.578
shp_2_1,44.49963,8.895964,1004,151580.234
shp_2_1,44.499798,8.896008,1005,151599.313
shp_2_1,44.499931,8.896058,1006,151614.656
shp_2_1,44.500477,8.896312,1007,151678.734
shp_2_1,44.501148,8.896694,1008,151759.563
shp_2_1,44.50153,8.896962,1009,151806.75
shp_2_1,44.502892,8.8982,1010,151987.641
shp_2_1,44.504108,8.899265,1011,152147.109
shp_2_1,44.504337,8.899481,1012,152177.813
shp_2_1,44.504593,8.899755,1013,152213.906
shp_2_1,44.504799,8.899993,1014,152243.578
shp_2_1,44.505157,8.900474,1015,152298.766
shp_2_1,44.505283,8.900681,1016,152320.422
shp_2_1,44.505493,8.901109,1017,152361.594
shp_2_1,44.505638,8.901449,1018,152393.0
shp_2_1,44.506439,8.903821,1019,152601.297
shp_2_1,44.506657,8.904379,1020,152651.922
shp_2_1,44.506905,8.904897,1021,152701.234
shp_2_1,44.507133,8.905291,1022,152741.781
shp_2_1,44.508572,8.907439,1023,152975.672
shp_2_1,44.509487,8.908725,1024,153119.75
shp_2_1,44.510197,8.909545,1025,153222.359
shp_2_1,44.510448,8.909773,1026,153255.734
shp_2_1,44.510704,8.909962,1027,153287.594
shp_2_1,44.511219,8.910298,1028,153351.016
shp_2_1,44.511971,8.91062,1029,153438.578
shp_2_1,44.512356,8.910763,1030,153482.844
shp_2_1,44.512741,8.910852,1031,153526.391
shp_2_1,44.513214,8.91089,1032,153578.891
shp_2_1,44.513683,8.91087,1033,153631.313
shp_2_1,44.514149,8.910797,1034,153683.641
shp_2_1,44.514645,8.910668,1035,153739.656
shp_2_1,44.515137,8.910492,1036,153795.953
shp_2_1,44.516479,8.909955,1037,153951.5
shp_2_1,44.517639,8.909565,1038,154084.469
shp_2_1,44.517944,8.909498,1039,154118.781
shp_2_1,44.518234,8.90945,1040,154151.219
shp_2_1,44.518433,8.909452,1041,154173.5
shp_2_1,44.51886,8.909505,1042,154221.0
shp_2_1,44.519241,8.909606,1043,154264.234
shp_2_1,44.521976,8.910674,1044,154580.266
shp_2_1,44.523331,8.911271,1045,154738.516
shp_2_1,44.526104,8.912636,1046,155065.625
shp_2_1,44.52887,8.913947,1047,155390.594
shp_2_1,44.529354,8.91426,1048,155449.75
shp_2_1,44.529819,8.914603,1049,155508.25
shp_2_1,44.530392,8.915238,1050,155589.734
shp_2_1,44.530613,8.915565,1051,155625.391
shp_2_1,44.531231,8.916706,1052,155739.141
shp_2_1,44.531918,8.918074,1053,155871.75
shp_2_1,44.532536,8.919347,1054,155994.078
shp_2_1,44.533173,8.920424,1055,156105.203
shp_2_1,44.533543,8.920883,1056,156160.0
shp_2_1,44.53558,8.922733,1057,156430.125
shp_2_1,44.53582,8.922965,1058,156462.813
shp_2_1,44.536396,8.923481,1059,156538.813
shp_2_1,44.536823,8.923883,1060,156596.188
shp_2_1,44.536999,8.924089,1061,156621.719
shp_2_1,44.537251,8.924438,1062,156661.125
shp_2_1,44.537479,8.924811,1063,156700.203
shp_2_1,44.537636,8.925091,1064,156728.266
shp_2_1,44.537766,8.925351,1065,156753.484
shp_2_1,44.538017,8.925978,1066,156810.453
shp_2_1,44.538116,8.926283,1067,156837.234
shp_2_1,44.538204,8.926595,1068,156863.672
shp_2_1,44.538277,8.926918,1069,156890.672
shp_2_1,44.538723,8.929011,1070,157064.016
shp_2_1,44.538818,8.9294,1071,157096.703
shp_2_1,44.53894,8.929774,1072,157129.328
shp_2_1,44.539021,8.929979,1073,157147.797
shp_2_1,44.539154,8.930293,1074,157176.813
shp_2_1,44.539288,8.930568,1075,157203.219
shp_2_1,44.539509,8.930965,1076,157243.344
shp_2_1,44.539677,8.931231,1077,157271.484
shp_2_1,44.539871,8.931494,1078,157301.328
shp_2_1,44.539974,8.931623,1079,157316.719
shp_2_1,44.540199,8.931883,1080,157349.406
shp_2_1,44.540352,8.932035,1081,157370.047
shp_2_1,44.540653,8.932274,1082,157408.688
shp_2_1,44.541035,8.932539,1083,157456.109
shp_2_1,44.541512,8.93278,1084,157512.344
shp_2_1,44.542034,8.933003,1085,157573.453
shp_2_1,44.54266,8.933155,1086,157643.953
shp_2_1,44.547371,8.933518,1087,158169.016
shp_2_1,44.585754,8.936411,1088,162448.297
shp_2_1,44.587147,8.936588,1089,162603.672
shp_2_1,44.590191,8.937258,1090,162946.578
shp_2_1,44.59306,8.938335,1091,163277.484
shp_2_1,44.594463,8.939288,1092,163451.109
shp_2_1,44.608578,8.950139,1093,165241.953
shp_2_1,44.609268,8.950594,1094,165327.016
shp_2_1,44.609894,8.950886,1095,165400.438
shp_2_1,44.610676,8.951054,1096,165488.375
shp_2_1,44.611378,8.951077,1097,165566.813
shp_2_1,44.611958,8.950999,1098,165631.594
shp_2_1,44.61235,8.950852,1099,165676.656
shp_2_1,44.612518,8.950764,1100,165696.672
shp_2_1,44.612846,8.950542,1101,165737.219
shp_2_1,44.613247,8.950257,1102,165787.156
shp_2_1,44.613728,8.949883,1103,165848.438
shp_2_1,44.614605,8.949145,1104,165962.203
shp_2_1,44.617622,8.946832,1105,166344.875
shp_2_1,44.617821,8.946696,1106,166369.25
shp_2_1,44.618019,8.946581,1107,166393.172
shp_2_1,44.618229,8.946482,1108,166418.141
shp_2_1,44.618443,8.946404,1109,166442.406
shp_2_1,44.618618,8.946358,1110,166462.516
shp_2_1,44.61882,8.946323,1111,166485.203
shp_2_1,44.618992,8.946312,1112,166504.141
shp_2_1,44.61919,8.946317,1113,166526.469
shp_2_1,44.619366,8.946339,1114,166545.875
shp_2_1,44.61972,8.946404,1115,166585.844
shp_2_1,44.619999,8.946507,1116,166617.734
shp_2_1,44.620258,8.946563,1117,166647.156
shp_2_1,44.620602,8.946613,1118,166685.359
shp_2_1,44.621254,8.94667,1119,166758.188
shp_2_1,44.621918,8.946656,1120,166832.094
shp_2_1,44.622616,8.94656,1121,166910.25
shp_2_1,44.623417,8.946383,1122,167000.609
shp_2_1,44.624149,8.946056,1123,167085.828
shp_2_1,44.624844,8.945597,1124,167171.359
shp_2_1,44.625786,8.944763,1125,167295.344
shp_2_1,44.626736,8.943734,1126,167428.719
shp_2_1,44.627419,8.942974,1127,167525.875
shp_2_1,44.627628,8.942754,1128,167555.109
shp_2_1,44.627861,8.942526,1129,167586.609
shp_2_1,44.628094,8.942315,1130,167617.328
shp_2_1,44.628353,8.942102,1131,167650.656
shp_2_1,44.628613,8.941904,1132,167683.641
shp_2_1,44.628868,8.941723,1133,167715.531
shp_2_1,44.629131,8.941543,1134,167748.047
shp_2_1,44.630436,8.940686,1135,167908.375
shp_2_1,44.630692,8.940509,1136,167940.375
shp_2_1,44.630943,8.940313,1137,167972.328
shp_2_1,44.631214,8.940062,1138,168008.438
shp_2_1,44.65937,8.908885,1139,171998.422
shp_2_1,44.659912,8.908292,1140,172074.938
shp_2_1,44.660393,8.907709,1141,172145.438
shp_2_1,44.660843,8.90711,1142,172214.594
shp_2_1,44.661045,8.90681,1143,172247.219
shp_2_1,44.661419,8.906185,1144,172311.859
shp_2_1,44.661613,8.905828,1145,172347.672
shp_2_1,44.661808,8.905449,1146,172384.5
shp_2_1,44.661964,8.90511,1147,172416.5
shp_2_1,44.662136,8.904713,1148,172453.266
shp_2_1,44.662289,8.904323,1149,172488.672
shp_2_1,44.663685,8.900629,1150,172819.719
shp_2_1,44.663864,8.900204,1151,172858.844
shp_2_1,44.664043,8.899833,1152,172894.516
shp_2_1,44.664215,8.899508,1153,172926.484
