stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
MONFALCONE,ICN,Sun,4.7272727272727275,3.0,2,22,10,4,1,45.807683,13.542929
NOVARA,ICN,Sun,-0.8947368421052632,-3.0,2,19,4,4,2,45.451376,8.624895
PRATO CENTRALE,ICN,Sun,-9.5,-13.0,1,2,0,0,0,43.878737,11.109252
RIMINI,ICN,Sun,-6.413793103448276,-9.0,6,58,6,5,3,44.064176,12.574093
ROVERETO,ICN,Sun,2.0526315789473686,0.0,2,19,5,3,2,45.890985,11.033518
S.CANDIDO,ICN,Sun,6.5,4.0,1,4,4,2,1,46.732728,12.271917
TERONTOLA CORTONA,ICN,Sun,4.166666666666667,1.0,2,6,1,1,1,43.210263,12.007906
VERCELLI,ICN,Sun,1.4210526315789473,1.0,2,19,5,4,3,45.329909,8.416028
VERONA PORTA NUOVA,ICN,Sun,2.3157894736842106,-3.0,2,19,5,4,4,45.428603,10.982377
VIBO MARINA,ICN,Sun,1.4705882352941178,-1.0,2,17,5,3,1,38.713731,16.120199
VIBO VALENZIA PIZZO,ICN,Sun,9.571428571428571,5.0,2,7,4,3,2,38.714593,16.139887
VILLA SAN GIOVANNI,ICN,Sun,0.7142857142857143,0.0,8,49,14,9,5,38.216638,15.634336
AMANTEA,ICN,Sun,-1.4583333333333333,-4.0,4,24,4,3,2,39.134353,16.068448
ASTI,ICN,Sun,4.0576923076923075,1.0,6,52,15,9,4,44.89479,8.208112
AUGUSTA,ICN,Sun,-6.0,-1.0,7,39,5,4,2,37.24334,15.218628
BAGNARA,ICN,Sun,5.117647058823529,4.0,2,17,9,7,3,38.282695,15.800327
BATTIPAGLIA,ICN,Sun,14.0,7.0,2,7,5,4,2,40.605789,14.98324
CATANIA CENTRALE,ICN,Sun,-7.051282051282051,-5.0,7,39,4,3,3,37.506211,15.099417
CIVITAVECCHIA,ICN,Sun,9.368421052631579,2.0,4,38,18,15,10,42.088287,11.79815
CODROIPO,ICN,Sun,9.428571428571429,4.0,2,21,11,7,4,45.9657,12.976543
GENOVA P.PRINCIPE,ICN,Sun,5.0,1.0,6,44,16,11,6,44.417784,8.9207
GORIZIA CENTRALE,ICN,Sun,-0.18181818181818182,-4.0,2,22,4,4,1,45.933047,13.60684
LATINA,ICN,Sun,8.68421052631579,-1.0,7,57,20,16,13,41.538372,12.945888
MESSINA CENTRALE,ICN,Sun,-0.4864864864864865,-2.0,10,74,10,8,4,38.184975,15.561278
MEZZOCORONA,ICN,Sun,7.294117647058823,3.0,2,17,6,4,2,46.207258,11.128595
MONSELICE,ICN,Sun,7.2272727272727275,0.0,2,22,5,5,4,45.246116,11.74789
NICOTERA,ICN,Sun,4.352941176470588,3.0,2,17,8,5,1,38.549328,15.933749
PADOVA,ICN,Sun,5.523809523809524,-2.0,2,21,4,4,4,45.417846,11.880794
PESARO,ICN,Sun,-2.6842105263157894,-4.0,2,19,2,2,1,43.906014,12.904848
PISA CENTRALE,ICN,Sun,10.28888888888889,2.0,6,45,19,16,11,43.70794,10.398183
PISCIOTTA PALINURO,ICN,Sun,15.285714285714286,4.0,2,7,4,3,2,40.091539,15.243601
REGGIO CALABRIA CENTRALE,ICN,Sun,1.6666666666666667,-1.0,1,9,3,2,1,38.103884,15.635844
ROMA OSTIENSE,ICN,Sun,7.527777777777778,1.0,4,36,14,12,11,41.87265,12.483917
ROVIGO,ICN,Sun,6.2727272727272725,-1.0,2,22,6,5,4,45.076993,11.780892
SACILE,ICN,Sun,6.809523809523809,2.0,2,21,9,6,5,45.948413,12.498498
SANTO STEFANO DI CAMASTRA,ICN,Sun,-2.0,-1.0,2,22,1,0,0,38.01778,14.35104
SAPRI,ICN,Sun,3.0416666666666665,0.0,4,24,8,6,3,40.078013,15.627204
TORINO LINGOTTO,ICN,Sun,1.320754716981132,0.0,6,53,6,4,3,45.0266,7.657469
TORINO PORTA SUSA,ICN,Sun,1.4736842105263157,-1.0,2,19,5,3,2,45.075906,7.667673
TORTONA,ICN,Sun,3.0625,3.0,4,16,8,5,0,44.900126,8.861777
TREVISO C.,ICN,Sun,9.047619047619047,2.0,2,21,8,7,5,45.659608,12.24614
UDINE,ICN,Sun,8.571428571428571,3.0,2,21,9,6,4,46.055791,13.242003
VALLO DELLA LUC. CASTELNUOVO,ICN,Sun,17.0,6.0,2,7,5,4,2,40.233316,15.266511
VIAREGGIO,ICN,Sun,1.4782608695652173,-3.0,4,23,6,6,4,43.865947,10.257886
